name,county,latitude,longitude,ownership
,Kakamega,0.26455829,34.51359345,GOK
,Kakamega,0.232498,34.52788994,GOK
,Makueni,-2.267526666666667,37.850993333333335,GOK
,Makueni,-2.272318333333333,37.826728333333335,GOK
,Makueni,-2.2563833333333334,37.78125,GOK
,Tharaka-Nithi,-0.09352,37.899361666666664,GOK
,Makueni,-2.2820133333333334,37.831183333333335,GOK
,Kakamega,0.20988245,34.50105166,GOK
,Kakamega,0.20759086,34.48944946,GOK
,Kwale,-3.7551967,39.1486773,GOK
,Kakamega,0.18746278,34.54075268,GOK
,Makueni,-1.7797306,37.625733,GOK
,Kwale,-3.7335773,39.046408,GOK
,Kakamega,0.16401887,34.48416107,GOK
,Kakamega,0.27825115,34.50828381,GOK
,Kwale,-3.7425065,39.0790514,GOK
,Kakamega,0.20855386,34.53038788,GOK
,Kwale,-3.7315777,39.0374306,GOK
,Kwale,-3.7453448,39.1063903,GOK
,Kwale,-3.7315777,39.0374306,GOK
,Kwale,-3.7447005,39.0852362,GOK
,Kwale,-3.7530473,39.1369699,GOK
,Kwale,-3.7535267,39.1421735,GOK
,Kwale,-3.7315777,39.0374306,GOK
,Kwale,-3.7496779,39.1434743,GOK
,Kwale,-3.7520666,39.1411978,GOK
,Kwale,-3.7298236,39.0422556,GOK
,Kwale,-3.9144251,39.2230989,GOK
,Kwale,-3.7523777,39.1353437,GOK
,Kwale,-3.7894756,39.2565439,GOK
,Kwale,-3.7963378,39.2639166,GOK
,Kwale,-3.7533266,39.1411978,GOK
,Kwale,-3.7526916,39.1389213,GOK
,Kwale,-3.7526224,39.1402222,GOK
,Kwale,-3.7229186,39.0309365,GOK
,Kwale,-3.7251059,39.0360666,GOK
,Kwale,-3.7319044,39.0458384,GOK
,Kwale,-3.7806742,39.2422589,GOK
,Kwale,-3.753282,39.1372951,GOK
,Kwale,-3.7480454,39.1220072,GOK
,Kwale,-4.1848018,39.5657925,GOK
,Kwale,-3.743479,39.0940242,GOK
,Kwale,-4.0371894,39.5955029,GOK
,Kwale,-3.7439442,39.0852362,GOK
,Kwale,-3.7536213,39.1416034,GOK
,Kwale,-3.7507762,39.1430618,GOK
,Kwale,-3.7533784,39.1402222,GOK
,Kwale,-4.271235,39.566903333333336,GOK
,Kwale,-4.396805,39.32785333333334,GOK
,Marsabit,2.3083861,37.9359099,GOK
,Kwale,-4.365621666666667,39.54289166666667,GOK
,Kwale,-4.365798333333333,39.542675,GOK
,Kwale,-3.7549868,39.1431491,GOK
,Kwale,-3.7539961,39.1428239,GOK
,Marsabit,2.3130895,37.9352474,GOK
,Marsabit,2.3159155,37.9316039,GOK
,Marsabit,1.5904404,37.8021536,GOK
,Marsabit,1.5930139,37.8046902,GOK
,Marsabit,1.5930139,37.8046902,GOK
,Marsabit,1.5910173,37.8056168,GOK
,Marsabit,1.5898792,37.8022982,GOK
,Vihiga,,,GOK
,Marsabit,1.590605,37.8022982,GOK
,Vihiga,,,GOK
,Kwale,-3.752405,39.1395717,GOK
,Kwale,-3.7442697,39.0933732,GOK
,Samburu,0.6448166,37.6754099,GOK
,Kwale,-3.7442697,39.0933732,GOK
,Vihiga,0.05542833333333333,34.693848333333335,GOK
,Kakamega,0.5210569,34.7928931,GOK
,Kakamega,0.5909088,34.8315434,GOK
,Makueni,-2.1541216666666667,37.75501333333333,GOK
,Samburu,0.9453573,36.7737024,GOK
,Kwale,-3.7525433,39.1369699,GOK
,Vihiga,0.05386333333333333,34.68411166666667,GOK
,Makueni,-1.6683597,37.5965696,GOK
,Kakamega,0.4934176,34.6982644,GOK
,Vihiga,0.059004999999999995,34.68076833333334,GOK
,Marsabit,3.3210957,37.0680388,GOK
,Kwale,-3.7218324,39.0311801,GOK
,Marsabit,3.2975538,38.3756666,GOK
,Taita Taveta,-3.742541,39.0784003,GOK
,Samburu,0.9581226,36.6176588,GOK
,Kwale,-3.7197896,39.0220577,GOK
,Marsabit,3.2902914,38.369414,GOK
,Kwale,-3.7537441,39.1428239,GOK
,Samburu,0.9581226,36.6176588,GOK
,Kwale,-3.7450324,39.0884912,GOK
,Marsabit,2.9211356,37.6305118,GOK
,Marsabit,3.298575,38.3753375,GOK
,Kwale,-3.7323744,39.0464898,GOK
,Kwale,-3.7527262,39.1382708,GOK
,Kwale,-3.7550831,39.1460758,GOK
,Kwale,-3.7312165,39.0445356,GOK
,Kwale,-3.7406504,39.0712381,GOK
,Kwale,-3.7537441,39.1428239,GOK
,Kwale,-3.7558218,39.146401,GOK
,Makueni,-1.9578156,37.4486297,GOK
,Lamu,-2.2717460012063384,40.932537317276,GOK
,Kwale,-3.7439269,39.0855617,GOK
,Taita Taveta,-3.3787368,38.3302395,GOK
,Makueni,-1.9711225,37.4376218,GOK
,Kwale,,,GOK
,Kwale,-3.7375761,39.0494963,GOK
,Kwale,,,GOK
,Taita Taveta,-3.3842468,38.3364958,GOK
,West Pokot,1.4444756,35.3625685,GOK
,Taita Taveta,-3.3740441,38.3335324,GOK
,Kwale,-4.2738958,39.2769917,GOK
,Makueni,-1.9465102,37.4396234,GOK
,Kwale,-4.2480516,39.1733859,GOK
,Taita Taveta,-3.3740441,38.3335324,GOK
,Makueni,-1.9611478,37.4432928,GOK
,Taita Taveta,-3.3727833,38.3335324,GOK
,Taita Taveta,-3.3787368,38.3302395,GOK
,Kwale,-3.991654,39.7343317,GOK
,Kwale,-4.2754818,39.2802368,GOK
,Taita Taveta,-3.3902087,38.4516383,GOK
,Taita Taveta,-3.4657761,38.4690567,GOK
,Kakamega,0.1486952,34.7452464,GOK
,Taita Taveta,-3.382483,38.4552538,GOK
,Kakamega,0.1486952,34.7452464,GOK
,Taita Taveta,-3.4577496,38.394092,GOK
,Taita Taveta,-3.4487215,38.4933692,GOK
,Taita Taveta,-3.3902241,38.4513096,GOK
,Samburu,1.0761317,36.5356307,GOK
,Taita Taveta,-3.3509238,38.4789142,GOK
,Taita Taveta,-3.4711229,38.4628129,GOK
,Taita Taveta,-3.3902241,38.4513096,GOK
,Taita Taveta,-3.3919051,38.4476938,GOK
,Taita Taveta,-3.4425078,38.3641482,GOK
,Samburu,1.051302,36.6695047,GOK
,Taita Taveta,-3.419699,38.4141566,GOK
,Taita Taveta,-3.4516344,38.4798999,GOK
,Bungoma,0.5857117,34.5672019,GOK
,Taita Taveta,-3.3565351,38.4772714,GOK
,Taita Taveta,-3.4192645,38.401987,GOK
,Makueni,,,GOK
,Samburu,1.0723966666666667,36.703988333333335,GOK
,Kwale,-4.1669282,39.4665468,GOK
,Kwale,-4.1426579,39.6187445,GOK
,Siaya,-0.0628071,34.2579625,GOK
,Siaya,0.1110638,34.1109403,GOK
,Kwale,-4.0256795,39.5938886,GOK
,Kwale,-4.1660879,39.463635,GOK
,Samburu,1.1020983333333334,36.67082166666667,GOK
,Kwale,-4.1636329,39.4665468,GOK
,Kwale,-4.0256795,39.5938886,GOK
,Samburu,1.102235,36.671078333333334,GOK
,Kwale,-4.038993,39.5948572,GOK
,Kwale,-4.1226286,39.6410095,GOK
,Kakamega,0.2818033,34.6668136,GOK
,Kwale,-4.1882803,39.5163512,GOK
,Kwale,-4.1898849,39.5486702,GOK
,Nyandarua,-0.18119500000000002,36.421436666666665,GOK
,Kwale,-4.1636329,39.4665468,GOK
,Samburu,1.0755866666666667,36.703105,GOK
,Laikipia,0.10449833333333333,36.68264,GOK
,Busia,0.5090178,34.2541423,GOK
,Busia,0.5312937,34.2541423,GOK
,Busia,0.5087752,34.253795,GOK
,Busia,0.5167632,34.3079577,GOK
,Taita Taveta,-3.5037075,38.3771765,GOK
,Taita Taveta,-3.3806167,38.3332031,GOK
,Kwale,-4.149151083333334,39.492875649999995,GOK
,Taita Taveta,-3.488899,38.4082365,GOK
,Taita Taveta,-3.3631633,38.3251633,GOK
,Taita Taveta,-3.4578459,38.4818712,GOK
,Taita Taveta,-3.4014402,38.3572362,GOK
,Taita Taveta,-3.3806167,38.3332031,GOK
,Busia,0.5197158,34.3051809,GOK
,Taita Taveta,-3.404756,38.3618443,GOK
,Taita Taveta,-3.488899,38.4082365,GOK
,Taita Taveta,-3.4043316666666668,38.59596333333333,GOK
,Taita Taveta,-3.3540877,38.3289223,GOK
,Taita Taveta,-3.4138675,38.1455807,GOK
,Taita Taveta,-3.3899219,38.3229947,GOK
,Taita Taveta,-3.5141916666666666,38.31803,GOK
,Taita Taveta,-3.3860233333333336,38.530045,GOK
,Taita Taveta,-3.3908350000000005,38.592468333333336,GOK
,Taita Taveta,-3.426246666666666,38.46948833333333,GOK
,Taita Taveta,-3.402791666666667,38.56590166666667,GOK
,Taita Taveta,-3.4126899999999996,38.55459833333334,GOK
,Taita Taveta,-3.515246666666667,38.460605,GOK
,Taita Taveta,-3.406968333333333,38.47922166666667,GOK
,Taita Taveta,-3.5335799999999997,38.568385,GOK
,Taita Taveta,-3.4866449999999993,38.63097166666667,GOK
,Taita Taveta,-3.527288333333333,38.471561666666666,GOK
,Taita Taveta,-3.4958583333333335,38.39315666666666,GOK
,Taita Taveta,-3.4865433333333335,38.630795,GOK
,Taita Taveta,-3.4085883333333338,38.594885,GOK
,Taita Taveta,-3.4443,38.614385,GOK
,Taita Taveta,-3.3990933333333335,38.526354999999995,GOK
,Taita Taveta,-3.50302,38.318515000000005,GOK
,Taita Taveta,-3.4077566666666663,38.59594833333333,GOK
,Taita Taveta,-3.42052,38.60853833333333,GOK
,Kwale,-4.1995656,39.51870778333333,GOK
,Kwale,-4.150499816666667,39.59214023333333,GOK
,Vihiga,0.1190981,34.7580238,GOK
,Kwale,-4.188577633333334,39.50854225,GOK
,Vihiga,0.1155291,34.732467,GOK
,Samburu,0.7407019,36.8161111,GOK
,Samburu,0.741425,36.8154382,GOK
,Vihiga,0.1181713,34.7338487,GOK
,Taita Taveta,-3.4423316666666666,37.59758166666666,GOK
,Vihiga,0.1190981,34.7580238,GOK
,Vihiga,0.1155291,34.732467,GOK
,Vihiga,0.1190981,34.7580238,GOK
,Taita Taveta,-3.4771599999999996,37.681601666666666,GOK
,Vihiga,0.1893476,34.7597503,GOK
,Taita Taveta,-3.4420800000000007,37.59760666666667,GOK
,Vihiga,0.1190981,34.7580238,GOK
,Vihiga,0.1893476,34.7597503,GOK
,Marsabit,3.5059804,38.7471268,GOK
,Vihiga,0.1162502,34.732467,GOK
,Vihiga,0.1112068,34.7293583,GOK
,Vihiga,0.1285023,34.7386842,GOK
,Marsabit,3.599689,38.528476,GOK
,Vihiga,0.0754197,34.7238313,GOK
,Marsabit,3.4749566666666674,38.868595,GOK
,Kwale,-3.752153,39.1395717,GOK
,Taita Taveta,-3.3410963,38.5281795,GOK
,Kwale,-3.7523777,39.1353437,GOK
,Marsabit,3.4749749999999997,38.868453333333335,GOK
,Kwale,-4.137615,39.3166425,GOK
,Marsabit,3.475006666666667,38.868538333333326,GOK
,Marsabit,3.564691666666667,38.64198,GOK
,Marsabit,3.4568383333333337,38.930393333333335,GOK
,Marsabit,3.5646800000000005,38.643771666666666,GOK
,Tana River,-2.273058333333333,40.111911666666664,GOK
,Bungoma,0.5695726,34.5692783,GOK
,Marsabit,3.51128,38.975645,GOK
,Marsabit,3.565986666666667,38.64394666666667,GOK
,Kakamega,0.4099083333333333,34.436744999999995,GOK
,Kakamega,0.4102366666666667,34.435555,GOK
,Marsabit,3.5635833333333333,38.644981666666666,GOK
,Taita Taveta,-3.4947403,38.4181031,GOK
,Kakamega,0.427925,34.377545000000005,GOK
,Marsabit,3.5660583333333333,38.643566666666665,GOK
,Taita Taveta,-3.4531163,38.480557,GOK
,Kakamega,0.44760666666666665,34.43153333333333,GOK
,Samburu,1.2055118,36.6088864,GOK
,Taita Taveta,-3.690241,38.3190426,GOK
,Kakamega,0.2182083333333333,34.488735,GOK
,Taita Taveta,-3.3543206,38.5357303,GOK
,Marsabit,3.1314751,37.4299486,GOK
,Taita Taveta,-3.427211,38.5163592,GOK
,Taita Taveta,-3.4022861,38.5961052,GOK
,Taita Taveta,-3.3330319,38.5340889,GOK
,Taita Taveta,-3.4204461,38.5068545,GOK
,Busia,0.4555063,34.111636,GOK
,Taita Taveta,-3.3086043,38.5189861,GOK
,Laikipia,0.2646505,36.5410345,GOK
,Taita Taveta,-3.3360072,38.5186578,GOK
,Busia,0.448385,34.2508522,GOK
,Bungoma,0.5811678,34.6229017,GOK
,Laikipia,0.6774341,36.6034875,GOK
,Busia,0.4511389,34.2446554,GOK
,Vihiga,0.08114833333333334,34.85140833333333,GOK
,Mombasa,-3.9684302,39.7148945,GOK
,Marsabit,3.565181666666667,38.643813333333334,GOK
,Marsabit,3.132319,37.4279467,GOK
,Samburu,1.0976431,36.6979329,GOK
,Busia,0.5361384,34.2624771,GOK
,Samburu,0.7250366,36.7049892,GOK
,Vihiga,0.08133333333333333,34.85137666666667,GOK
,Samburu,1.0976431,36.6979329,GOK
,Kakamega,0.5747159,34.8132557,GOK
,Bomet,-0.6623816666666666,35.39810666666666,GOK
,Bomet,-0.6608233333333333,35.35503666666667,GOK
,Vihiga,0.083833,34.7223873,GOK
,Bomet,-0.6728166666666666,35.37320166666667,GOK
,Bomet,-0.6764500000000001,35.40318333333333,GOK
,Samburu,1.0129233333333334,36.57727,GOK
,Samburu,1.020837,36.5822256,GOK
,Samburu,1.01295,36.577238333333334,GOK
,Garissa,-0.4671832196770205,39.67996930063463,GOK
,Marsabit,3.44629,39.17152,GOK
,Garissa,-0.4974065840319981,39.67034163929146,GOK
,Makueni,-1.8525866666666668,37.649966666666664,GOK
,Makueni,-1.8525716666666667,37.64985,GOK
,Makueni,-1.8759233333333332,37.54569333333333,GOK
,Bomet,-0.6690016666666666,35.39796833333333,GOK
,Wajir,1.9189999999999998,39.21625166666667,GOK
,Marsabit,3.47916298,39.12208084,GOK
,Makueni,-1.8758583333333334,37.54566166666667,GOK
,Marsabit,3.446285,39.171518,GOK
,Makueni,-1.8758133333333333,37.545638333333336,GOK
,Marsabit,3.47916298,39.12208084,GOK
,Marsabit,3.47916298,39.12208084,GOK
,Marsabit,3.47916298,39.12208084,GOK
,Makueni,-1.8544666666666667,37.649031666666666,GOK
,Marsabit,3.446285,39.171518,GOK
,Marsabit,3.47916298,39.12208084,GOK
,Marsabit,3.47916298,39.12208084,GOK
,Marsabit,3.47916298,39.12208084,GOK
,Marsabit,3.446285,39.171518,GOK
,Marsabit,3.446285,39.171518,GOK
,Marsabit,3.446285,39.171518,GOK
,Marsabit,3.47916298,39.12208084,GOK
,Marsabit,3.47916298,39.12208084,GOK
,Tana River,-0.82928,39.298533,GOK
,Marsabit,3.47916298,39.12208084,GOK
,Marsabit,3.446285,39.171518,GOK
,Tana River,-0.82928,39.298533,GOK
,Marsabit,3.446285,39.171518,GOK
,Tana River,-0.82928,39.298533,GOK
,Marsabit,3.446285,39.171518,GOK
,Tana River,-0.7181187,39.0220577,GOK
,Tana River,-0.7233538,39.0144819,GOK
,Tana River,-0.7181187,39.0220577,GOK
,Marsabit,3.446285,39.171518,GOK
,Marsabit,3.446285,39.171518,GOK
,Tana River,-0.7234664,39.014804,GOK
,Tana River,-0.7155295,39.02499,GOK
,Tana River,-0.4436083333333333,39.60023833333333,GOK
,Tana River,-1.7846233333333337,40.107121666666664,GOK
,Tana River,,,GOK
,Tana River,-0.4417183333333333,39.600093333333334,GOK
,Samburu,1.019835,36.64844666666667,GOK
,Samburu,1.0197983333333334,36.64843166666667,GOK
,Tana River,-1.6807033333333332,40.003148333333336,GOK
,Tana River,,,GOK
,Kajiado,-2.4087416,36.5569058,GOK
,Tana River,-1.4983633333333335,40.01488833333334,GOK
,Kakamega,0.2341213,34.5232396,GOK
,Samburu,1.1070466666666665,36.69028166666667,GOK
,Tana River,-1.7700516666666668,39.74095833333333,GOK
,Tana River,-1.6127816666666666,40.071245,GOK
,Tana River,-1.1159033333333332,39.37004,GOK
,Tana River,-1.6677000000000002,40.073750000000004,GOK
,Tana River,-1.6124466666666668,40.072775,GOK
,Taita Taveta,-3.5071544,38.3756666,GOK
,Taita Taveta,-3.5077235,38.3727623,GOK
,Taita Taveta,-3.3842176,38.5606468,GOK
,Kwale,-3.7539961,39.1428239,GOK
,Lamu,-2.3850048,40.4390588,GOK
,Tana River,-1.7820566666666664,40.10605333333333,GOK
,Lamu,-2.3873939,40.4390588,GOK
,Kakamega,0.43102999999999997,34.470865,GOK
,Tharaka-Nithi,-0.1932045,37.8109261,GOK
,Tharaka-Nithi,-0.33181,37.9726654,GOK
,Tharaka-Nithi,-0.0836123,37.981272,GOK
,Lamu,-2.3883557,40.4404591,GOK
,Tana River,-1.6675933333333333,40.073049999999995,GOK
,Tharaka-Nithi,-0.1832241,37.8185577,GOK
,Tharaka-Nithi,-0.0666213,37.9269663,GOK
,Tana River,-1.4403583333333332,39.45469,GOK
,Tharaka-Nithi,-0.0536845,37.979286,GOK
,Makueni,-2.52399,38.027306,GOK
,Tana River,-2.5142266666666666,40.55636666666667,GOK
,Tana River,-2.5268716666666666,40.526855,GOK
,Tana River,-2.4722783333333336,40.548366666666666,GOK
,Tana River,-2.5151049999999997,40.556821666666664,GOK
,Tana River,-2.51511,40.55692,GOK
,Tana River,-2.5126366666666664,40.54311666666667,GOK
,Tana River,-2.4224466666666666,40.44680666666667,GOK
,Tana River,-2.53004,40.55692333333333,GOK
,Tana River,-2.4975916666666667,40.532844999999995,GOK
,Tana River,-2.5253316666666668,40.55333333333333,GOK
,Marsabit,2.647145,36.93035833333333,GOK
,Tana River,-2.5280133333333334,40.52421666666667,GOK
,Tana River,-2.472085,40.548141666666666,GOK
,Tana River,-2.5133983333333334,40.544549999999994,GOK
,Marsabit,2.648191666666667,36.92997166666667,GOK
,Tana River,-2.5151233333333334,40.55687666666667,GOK
,Tharaka-Nithi,-0.3101261,37.6627749,GOK
,Tana River,-2.498475,40.53274,GOK
,Tharaka-Nithi,-0.2877685,37.6611122,GOK
,Tharaka-Nithi,-0.2975363,37.6709089,GOK
,Tharaka-Nithi,-0.2767704,37.6623305,GOK
,Tharaka-Nithi,-0.2762605,37.6588545,GOK
,Tana River,-2.29622,40.23082333333333,GOK
,Tharaka-Nithi,-0.2761822,37.6589321,GOK
,Busia,0.3715283,34.2558788,GOK
,Taita Taveta,-3.3801431,38.3812606,GOK
,Busia,,,GOK
,Taita Taveta,-3.3790117,38.3816583,GOK
,Tharaka-Nithi,-0.2558583,37.7348969,GOK
,Kilifi,-3.736065,39.63636333333333,GOK
,Baringo,,,GOK
,Taita Taveta,-3.4746084,38.3848799,GOK
,Marsabit,3.5111535,38.9736609,GOK
,Taita Taveta,-3.3801431,38.3812606,GOK
,Isiolo,0.2950146,37.5369646,GOK
,Taita Taveta,-3.335093,38.4785856,GOK
,Marsabit,2.73799,38.89827,GOK
,Taita Taveta,-3.335093,38.4785856,GOK
,Taita Taveta,-3.3267022,38.5242396,GOK
,Baringo,0.013766666666666667,35.82353666666667,GOK
,Taita Taveta,-3.3185016,38.5222696,GOK
,Bungoma,,,GOK
,Baringo,0.013221666666666666,35.822919999999996,GOK
,Taita Taveta,-3.4935551,38.4217204,GOK
,Taita Taveta,-3.427211,38.5163592,GOK
,Taita Taveta,-3.3988888,38.5930743,GOK
,Marsabit,3.599685,38.52849,GOK
,Marsabit,3.5111536,38.9736608,GOK
,Taita Taveta,-3.3988949,38.5930741,GOK
,Taita Taveta,-3.3947302,38.505522,GOK
,Taita Taveta,-3.427211,38.5163592,GOK
,Bungoma,0.6246375,34.5934994,GOK
,Taita Taveta,-3.4199485,38.5078767,GOK
,Bungoma,0.6009159,34.5941913,GOK
,Taita Taveta,-3.4202429,38.5073837,GOK
,Kwale,-3.7522294,39.1333922,GOK
,Vihiga,0.1109669,34.7290128,GOK
,Kwale,-3.7522294,39.1333922,GOK
,Tana River,-0.47026833333333334,39.64096833333333,GOK
,Taita Taveta,-3.3118094,38.5202995,GOK
,Tana River,-0.4704854,39.6410577,GOK
,Tana River,-1.4967033,40.0198817,GOK
,Vihiga,0.1174507,34.7335033,GOK
,Tana River,-0.4704843,39.6410567,GOK
,Kwale,-4.499348333333333,39.45256666666667,GOK
,Lamu,-2.266342816874385,40.92045237310231,GOK
,Vihiga,0.1160094,34.7328125,GOK
,Bungoma,0.6009159,34.5941913,GOK
,Tana River,0.0,0.0,GOK
,Tana River,,,GOK
,Tana River,,,GOK
,Tana River,,,GOK
,Tana River,,,GOK
,Tana River,,,GOK
,Migori,-0.4704837,39.6410579,GOK
,Tana River,,,GOK
,Tana River,,,GOK
,Tana River,,,GOK
,Kisii,-0.4704854,39.6410548,GOK
,Tana River,,,GOK
,Taita Taveta,-3.46603,38.602999999999994,GOK
,Samburu,1.157624,36.5980882,GOK
,Homa Bay,0.0,0.0,GOK
,Kakamega,0.1946702,34.5443581,GOK
,Taita Taveta,-3.5319633333333336,38.569224999999996,GOK
,Lamu,-2.380421666666667,40.679536666666664,GOK
,Taita Taveta,-3.51399,38.54765666666666,GOK
,Bungoma,0.5857117,34.5672019,GOK
,Samburu,1.1028924,36.6969011,GOK
,Migori,-0.4704983,39.64111,GOK
,Turkana,3.0857575,35.6170594,GOK
,Migori,-0.4704829,39.6410574,GOK
,Taita Taveta,-3.40312,38.573143,GOK
,Turkana,3.0857327,35.6170613,GOK
,Marsabit,3.5243271,39.0624471,GOK
,Lamu,-2.1018883333333336,41.10034,GOK
,Busia,0.4481346,34.2555315,GOK
,Lamu,-2.1019433333333333,41.10055666666667,GOK
,Makueni,-1.6461219,37.3368031,GOK
,Turkana,3.0857104,35.6170309,GOK
,Marsabit,3.60551,38.62397,GOK
,Lamu,-2.0753433333333335,41.11517833333334,GOK
,Makueni,-1.86067223,37.36790863,GOK
,Lamu,-2.071966666666667,41.141574999999996,GOK
,Lamu,-2.3284000000000002,40.64049333333333,GOK
,Marsabit,3.036139,38.8469314,GOK
,Marsabit,3.44629,39.17152,GOK
,Taita Taveta,-3.3465656,38.5294928,GOK
,Marsabit,3.434389,39.15418,GOK
,Lamu,-2.401386666666667,40.64768,GOK
,Baringo,0.0170908,35.8277193,GOK
,Nyeri,-0.1781156,37.0214128,GOK
,Makueni,-1.95295041,37.34806323,GOK
,Turkana,3.085765,35.6171433,GOK
,Busia,0.4450888,34.1384166,GOK
,Nyeri,-0.3571788,37.0344986,GOK
,Kwale,-3.7523777,39.1353437,GOK
,Makueni,-1.8040081,37.6275175,GOK
,Wajir,2.7895153,39.4979217,GOK
,Wajir,2.9880876,39.3168946,GOK
,Samburu,1.2026766666666666,36.60292333333334,GOK
,Kwale,-3.6769617,38.9535981,GOK
,Samburu,1.0928016666666667,36.695885,GOK
,Wajir,2.7896967,39.4933944,GOK
,Kwale,-3.6769617,38.9535981,GOK
,Makueni,-1.7007433333333335,37.23042833333333,GOK
,Samburu,1.0750541,36.7041059,GOK
,Kwale,-3.6769617,38.9535981,GOK
,Marsabit,3.420316,39.325975,GOK
,Makueni,-1.813425,37.220616666666665,GOK
,Kwale,-3.7455345,39.1028109,GOK
,Tharaka-Nithi,,,GOK
,Marsabit,3.59648,38.67713,GOK
,Busia,,,GOK
,Marsabit,3.5111536,38.97565,GOK
,Kwale,-4.3366439,39.5396226,GOK
,Marsabit,3.5305650000000006,39.041111666666666,GOK
,Bungoma,0.5622208,34.6090665,GOK
,Bungoma,0.7184696,34.8446529,GOK
,Taita Taveta,-3.4203842,38.5030833,GOK
,Wajir,,,GOK
,Marsabit,3.5306683333333333,39.041113333333335,GOK
,Makueni,-1.8040666666666667,37.49919,GOK
,Kakamega,,,GOK
,Marsabit,3.5306266666666666,39.04112833333333,GOK
,Kakamega,0.1642575,34.4196509,GOK
,Marsabit,3.5306466666666667,39.041216666666664,GOK
,Vihiga,0.0020356,34.7386842,GOK
,Marsabit,3.0366683,38.9077984,GOK
,Vihiga,,,GOK
,Marsabit,3.530621666666667,39.04116666666666,GOK
,Marsabit,3.5309716666666664,39.04100666666667,GOK
,Marsabit,3.530525,39.04107833333333,GOK
,Marsabit,3.531013333333333,39.04096333333334,GOK
,Marsabit,,,GOK
,Marsabit,3.53094,39.04096166666667,GOK
,Marsabit,3.5305583333333335,39.04124,GOK
,Makueni,-1.9958345,37.5246377,GOK
,Makueni,-1.8767605,37.5219928,GOK
,Bungoma,0.7226325,34.8719005,GOK
,Samburu,1.0208102,36.5842508,GOK
,Kwale,-3.7535517,39.1429015,GOK
,Samburu,1.0297382,36.5670348,GOK
,Vihiga,0.1196367,34.7179585,GOK
,Taita Taveta,-3.3465656,38.5294928,GOK
,Taita Taveta,-3.4536747,38.3842219,GOK
,Kwale,-3.7455345,39.1028109,GOK
,Marsabit,3.5304450000000003,39.04112666666666,GOK
,Taita Taveta,-3.469992,38.3493358,GOK
,Taita Taveta,-3.4733,38.3407967,GOK
,Marsabit,,,GOK
,Taita Taveta,-3.4536938,38.3944209,GOK
,Taita Taveta,-3.448065,38.2726367,GOK
,Taita Taveta,-3.4388011,38.3677685,GOK
,Taita Taveta,-3.4426354,38.3667811,GOK
,Taita Taveta,-3.4956807,38.377641,GOK
,Taita Taveta,-3.4382806,38.3680976,GOK
,Taita Taveta,-3.4584067,38.3539183,GOK
,Taita Taveta,-3.4542716,38.2653371,GOK
,Taita Taveta,-3.4486358,38.3733631,GOK
,Taita Taveta,-3.4922509,38.3249158,GOK
,Taita Taveta,-3.4657847,38.2359951,GOK
,Taita Taveta,-3.4657761,38.4690567,GOK
,Taita Taveta,-3.4450496,38.4010002,GOK
,Taita Taveta,-3.4274583,38.3361,GOK
,Taita Taveta,-3.5063133,38.3302395,GOK
,Taita Taveta,-3.4919833,38.3026914,GOK
,Taita Taveta,-3.4631261,38.313114,GOK
,Taita Taveta,-3.4821933,38.3547167,GOK
,Taita Taveta,-3.5174924,38.3763248,GOK
,Taita Taveta,-3.503424,38.3778767,GOK
,Taita Taveta,-3.482585,38.4273833,GOK
,Taita Taveta,-3.5028333,38.3295333,GOK
,Taita Taveta,-3.4609988,38.2755195,GOK
,Taita Taveta,-3.494165,38.275605,GOK
,Taita Taveta,-3.501223,38.32036,GOK
,Taita Taveta,-3.5466914,38.2079598,GOK
,Taita Taveta,-3.4553458,38.2640186,GOK
,Taita Taveta,-3.4388011,38.3677685,GOK
,Taita Taveta,-3.5102685,38.25347,GOK
,Taita Taveta,-3.44003,38.3677733,GOK
,Taita Taveta,-3.4580598,38.2228035,GOK
,Taita Taveta,-3.4617996,38.3674394,GOK
,Taita Taveta,-3.4391833,38.3585083,GOK
,Taita Taveta,-3.4561117,38.3631767,GOK
,Wajir,1.7644216666666666,40.02187,GOK
,Taita Taveta,-3.5028454,38.2340165,GOK
,Taita Taveta,-3.4150401,38.1475619,GOK
,Siaya,0.0914443,34.1231144,GOK
,Taita Taveta,-3.4956965,38.3773119,GOK
,Vihiga,0.1401854,34.7984156,GOK
,Vihiga,0.0838253,34.7223935,GOK
,Siaya,0.1134871,34.1095489,GOK
,Vihiga,0.1234428,34.7455917,GOK
,Vihiga,0.028993333333333333,34.71420666666667,GOK
,Marsabit,3.4541815,38.9276076,GOK
,Vihiga,0.1517792,34.769073,GOK
,Marsabit,3.52427,38.95153,GOK
,Vihiga,0.07733833333333333,34.85416166666666,GOK
,Vihiga,0.08098166666666667,34.85228333333334,GOK
,Marsabit,3.4137138,38.96498,GOK
,Vihiga,0.1097702,34.7252131,GOK
,Tana River,-1.7921516666666668,40.112730000000006,GOK
,Vihiga,0.13786333333333334,34.836861666666664,GOK
,Taita Taveta,-3.4606138,38.3127847,GOK
,Bomet,-0.780241,35.2956891,GOK
,Siaya,0.1391507,34.148897,GOK
,Lamu,-2.383035,40.68844333333333,GOK
,Siaya,0.1231077,34.123108,GOK
,Elgeyo/Marakwet,0.9859236,35.3670252,GOK
,Tana River,-0.4372897,39.6455261,GOK
,Siaya,0.1104379,34.139387,GOK
